strength	region	chunk	seed	out	rep_out	command
3	true	11	2026392700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk11.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk11.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region true --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026392700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk11.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk11.reps.csv
3	true	12	2026393700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk12.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk12.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region true --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026393700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk12.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk12.reps.csv
3	true	13	2026394700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk13.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk13.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region true --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026394700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk13.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk13.reps.csv
3	true	14	2026395700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk14.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk14.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region true --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026395700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk14.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk14.reps.csv
3	true	15	2026396700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk15.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk15.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region true --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026396700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk15.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk15.reps.csv
3	true	16	2026397700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk16.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk16.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region true --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026397700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk16.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk16.reps.csv
3	true	17	2026398700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk17.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk17.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region true --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026398700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk17.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk17.reps.csv
3	true	18	2026399700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk18.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk18.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region true --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026399700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk18.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk18.reps.csv
3	true	19	2026400700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk19.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk19.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region true --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026400700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk19.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk19.reps.csv
3	true	20	2026401700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk20.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk20.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region true --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026401700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk20.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk20.reps.csv
3	true	21	2026402700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk21.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk21.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region true --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026402700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk21.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk21.reps.csv
3	true	22	2026403700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk22.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk22.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region true --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026403700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk22.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk22.reps.csv
3	true	23	2026404700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk23.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk23.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region true --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026404700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk23.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_true_chunk23.reps.csv
3	wrong	0	2026381700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk00.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk00.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region wrong --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026381700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk00.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk00.reps.csv
3	wrong	1	2026382700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk01.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk01.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region wrong --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026382700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk01.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk01.reps.csv
3	wrong	2	2026383700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk02.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk02.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region wrong --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026383700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk02.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk02.reps.csv
3	wrong	3	2026384700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk03.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk03.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region wrong --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026384700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk03.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk03.reps.csv
3	wrong	4	2026385700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk04.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk04.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region wrong --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026385700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk04.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk04.reps.csv
3	wrong	5	2026386700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk05.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk05.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region wrong --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026386700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk05.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk05.reps.csv
3	wrong	6	2026387700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk06.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk06.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region wrong --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026387700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk06.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk06.reps.csv
3	wrong	7	2026388700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk07.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk07.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region wrong --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026388700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk07.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk07.reps.csv
3	wrong	8	2026389700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk08.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk08.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region wrong --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026389700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk08.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk08.reps.csv
3	wrong	9	2026390700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk09.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk09.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region wrong --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026390700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk09.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk09.reps.csv
3	wrong	10	2026391700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk10.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk10.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region wrong --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026391700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk10.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk10.reps.csv
3	wrong	11	2026392700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk11.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk11.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region wrong --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026392700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk11.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk11.reps.csv
3	wrong	12	2026393700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk12.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk12.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region wrong --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026393700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk12.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk12.reps.csv
3	wrong	13	2026394700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk13.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk13.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region wrong --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026394700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk13.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk13.reps.csv
3	wrong	14	2026395700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk14.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk14.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region wrong --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026395700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk14.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk14.reps.csv
3	wrong	15	2026396700	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk15.csv	/tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk15.reps.csv	/tmp/dml_ablation_env/bin/python /tmp/ney_region_targeting_3e131a9/replication/hidden_bias_regional_repair/scripts/validated_reference_transfer.py --reps 4 --bootstraps 50 --n 3000 --epsilon 0.05 --strength 3 --design regional_shift --mar-design box --analysis-region wrong --reference-method ctmle --propensity-mode estimated --learner xgboost --propensity-learner xgboost --repair-mode targeting --c 2 --folds 3 --region-damp-grid 0 0.25 0.5 1 --validation-loss-se 1 --region-selector-ablation legacy --region-detector-c 4 --seed 2026396700 --progress-every 4 --out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk15.csv --rep-out /tmp/dml_low_high_response_ablation_20260830_b50/raw/ctmle_s3_wrong_chunk15.reps.csv
